1135825343232065, 1135825343232064, 1135825343232065
4097, 4096, 4097
17295467723525, 17295467723524, 17295467723525
5477, 5476, 5477
8145110874071825, 8145110874071824, 8145110874071825
22109593943057, 22109593943056, 22109593943057
3250, 3249, 3250
4357, 4356, 4357
97970, 97969, 97970
5621642, 5621641, 5621642
1218987397, 1218987396, 1218987397
8059922, 8059921, 8059922
50, 49, 50
686003032010, 686003032009, 686003032010
65, 64, 65
82, 81, 82
793882, 793881, 793882
3627050626, 3627050625, 3627050626
3722, 3721, 3722
4037770673337026, 4037770673337025, 4037770673337026
731053445, 731053444, 731053445
2402, 2401, 2402
6974882, 6974881, 6974882
309405162565, 309405162564, 309405162565
8620097, 8620096, 8620097
99241445, 99241444, 99241445
411337518737, 411337518736, 411337518737
6401, 6400, 6401
2083254602723857, 2083254602723856, 2083254602723857
758642, 758641, 758642
143017843330, 143017843329, 143017843330
674118176210, 674118176209, 674118176210
40334295557, 40334295556, 40334295557
460210278545, 460210278544, 460210278545
1485962, 1485961, 1485962
17, 16, 17
1145347566024257, 1145347566024256, 1145347566024257
6848690, 6848689, 6848690
67689320931905, 67689320931904, 67689320931905
9929126026, 9929126025, 9929126026
45797, 45796, 45797
226412210, 226412209, 226412210
28215229863602, 28215229863601, 28215229863602
5, 4, 5
985774748702501, 985774748702500, 985774748702501
1933800626, 1933800625, 1933800626
842, 841, 842
4357, 4356, 4357
88180757792522, 88180757792521, 88180757792522
8498158297927937, 8498158297927936, 8498158297927937
